# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e-01
# Aref        : 2.000000e-01
# CofR        : (5.000000e-01 2.500000e-01 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
2.12113       	2.701850e-02	1.375355e-02	1.326495e-02	-9.771914e-03	-4.874220e-03	-4.897694e-03	1.173704e-05	2.442979e-04	6.754624e-04	4.381356e-21	6.754624e-04	-6.754624e-04
2.12434       	2.680451e-02	1.365014e-02	1.315438e-02	-9.915203e-03	-4.945848e-03	-4.969355e-03	1.175353e-05	2.478801e-04	6.701128e-04	3.604978e-21	6.701128e-04	-6.701128e-04
2.12755       	2.658217e-02	1.354212e-02	1.304005e-02	-1.004146e-02	-5.008946e-03	-5.032512e-03	1.178326e-05	2.510364e-04	6.645542e-04	2.824790e-21	6.645542e-04	-6.645542e-04
2.13072       	2.634614e-02	1.342681e-02	1.291933e-02	-1.014967e-02	-5.063013e-03	-5.086661e-03	1.182398e-05	2.537419e-04	6.586536e-04	2.037401e-21	6.586536e-04	-6.586536e-04
2.13388       	2.611029e-02	1.331107e-02	1.279922e-02	-1.023702e-02	-5.106636e-03	-5.130387e-03	1.187553e-05	2.559256e-04	6.527573e-04	1.259796e-21	6.527573e-04	-6.527573e-04
2.13704       	2.586422e-02	1.318977e-02	1.267445e-02	-1.030628e-02	-5.141204e-03	-5.165077e-03	1.193662e-05	2.576570e-04	6.466056e-04	4.818605e-22	6.466056e-04	-6.466056e-04
2.1402        	2.561113e-02	1.306447e-02	1.254666e-02	-1.035628e-02	-5.166135e-03	-5.190142e-03	1.200339e-05	2.589069e-04	6.402783e-04	-2.974541e-22	6.402783e-04	-6.402783e-04
2.14336       	2.534825e-02	1.293381e-02	1.241444e-02	-1.038736e-02	-5.181601e-03	-5.205759e-03	1.207927e-05	2.596840e-04	6.337063e-04	-1.076337e-21	6.337063e-04	-6.337063e-04
2.14652       	2.507453e-02	1.279732e-02	1.227722e-02	-1.040194e-02	-5.188807e-03	-5.213130e-03	1.216151e-05	2.600484e-04	6.268633e-04	-1.856864e-21	6.268633e-04	-6.268633e-04
2.14968       	2.479257e-02	1.265623e-02	1.213634e-02	-1.039768e-02	-5.186599e-03	-5.211081e-03	1.224140e-05	2.599420e-04	6.198142e-04	-2.638585e-21	6.198142e-04	-6.198142e-04
2.1528        	2.449505e-02	1.250702e-02	1.198803e-02	-1.037969e-02	-5.177510e-03	-5.202178e-03	1.233402e-05	2.594922e-04	6.123763e-04	-3.415980e-21	6.123763e-04	-6.123763e-04
2.1559        	2.419897e-02	1.235801e-02	1.184096e-02	-1.034091e-02	-5.158009e-03	-5.182897e-03	1.244384e-05	2.585227e-04	6.049742e-04	-4.179839e-21	6.049742e-04	-6.049742e-04
2.15901       	2.388758e-02	1.220095e-02	1.168663e-02	-1.028654e-02	-5.130709e-03	-5.155835e-03	1.256281e-05	2.571636e-04	5.971895e-04	-4.943719e-21	5.971895e-04	-5.971895e-04
2.16209       	2.357657e-02	1.204364e-02	1.153292e-02	-1.021442e-02	-5.094524e-03	-5.119897e-03	1.268640e-05	2.553605e-04	5.894141e-04	-5.691711e-21	5.894141e-04	-5.894141e-04
2.16517       	2.325447e-02	1.188039e-02	1.137407e-02	-1.012637e-02	-5.050373e-03	-5.075996e-03	1.281134e-05	2.531592e-04	5.813617e-04	-6.437891e-21	5.813617e-04	-5.813617e-04
2.16825       	2.292289e-02	1.171199e-02	1.121091e-02	-1.002156e-02	-4.997836e-03	-5.023721e-03	1.294277e-05	2.505389e-04	5.730723e-04	-7.181596e-21	5.730723e-04	-5.730723e-04
2.17133       	2.257892e-02	1.153706e-02	1.104186e-02	-9.903972e-03	-4.938904e-03	-4.965067e-03	1.308131e-05	2.475993e-04	5.644729e-04	-7.929476e-21	5.644729e-04	-5.644729e-04
2.17438       	2.223361e-02	1.136102e-02	1.087260e-02	-9.768420e-03	-4.870984e-03	-4.897436e-03	1.322621e-05	2.442105e-04	5.558403e-04	-8.659490e-21	5.558403e-04	-5.558403e-04
2.17743       	2.187894e-02	1.117997e-02	1.069896e-02	-9.620259e-03	-4.796751e-03	-4.823508e-03	1.337848e-05	2.405065e-04	5.469734e-04	-9.391368e-21	5.469734e-04	-5.469734e-04
2.18048       	2.151554e-02	1.099419e-02	1.052135e-02	-9.456797e-03	-4.714860e-03	-4.741937e-03	1.353802e-05	2.364199e-04	5.378884e-04	-1.012054e-20	5.378884e-04	-5.378884e-04
2.18353       	2.114350e-02	1.080379e-02	1.033971e-02	-9.281502e-03	-4.627047e-03	-4.654455e-03	1.370407e-05	2.320375e-04	5.285876e-04	-1.084572e-20	5.285876e-04	-5.285876e-04
2.18658       	2.076320e-02	1.060882e-02	1.015438e-02	-9.088837e-03	-4.530544e-03	-4.558293e-03	1.387410e-05	2.272209e-04	5.190799e-04	-1.156839e-20	5.190799e-04	-5.190799e-04
2.18963       	2.037446e-02	1.040936e-02	9.965105e-03	-8.885005e-03	-4.428454e-03	-4.456550e-03	1.404808e-05	2.221251e-04	5.093615e-04	-1.229257e-20	5.093615e-04	-5.093615e-04
2.19268       	1.997868e-02	1.020602e-02	9.772660e-03	-8.667252e-03	-4.319401e-03	-4.347850e-03	1.422440e-05	2.166813e-04	4.994671e-04	-1.301389e-20	4.994671e-04	-4.994671e-04
2.19573       	1.957491e-02	9.998424e-03	9.576491e-03	-8.438656e-03	-4.204922e-03	-4.233734e-03	1.440636e-05	2.109664e-04	4.893729e-04	-1.373187e-20	4.893729e-04	-4.893729e-04
2.19878       	1.916464e-02	9.787212e-03	9.377427e-03	-8.195715e-03	-4.083263e-03	-4.112452e-03	1.459431e-05	2.048929e-04	4.791160e-04	-1.444669e-20	4.791160e-04	-4.791160e-04
2.20181       	1.874694e-02	9.572078e-03	9.174866e-03	-7.944230e-03	-3.957334e-03	-3.986896e-03	1.478109e-05	1.986057e-04	4.686736e-04	-1.515781e-20	4.686736e-04	-4.686736e-04
2.20482       	1.832765e-02	9.355860e-03	8.971789e-03	-7.681416e-03	-3.825740e-03	-3.855676e-03	1.496751e-05	1.920354e-04	4.581912e-04	-1.585726e-20	4.581912e-04	-4.581912e-04
2.20783       	1.790245e-02	9.136463e-03	8.765991e-03	-7.409455e-03	-3.689575e-03	-3.719881e-03	1.515290e-05	1.852364e-04	4.475614e-04	-1.655963e-20	4.475614e-04	-4.475614e-04
2.21084       	1.747300e-02	8.914630e-03	8.558372e-03	-7.125150e-03	-3.547240e-03	-3.577909e-03	1.533455e-05	1.781287e-04	4.368251e-04	-1.726123e-20	4.368251e-04	-4.368251e-04
2.21384       	1.703835e-02	8.690041e-03	8.348313e-03	-6.834566e-03	-3.401771e-03	-3.432795e-03	1.551224e-05	1.708642e-04	4.259589e-04	-1.795860e-20	4.259589e-04	-4.259589e-04
2.21683       	1.660149e-02	8.464071e-03	8.137415e-03	-6.533133e-03	-3.250887e-03	-3.282246e-03	1.567992e-05	1.633283e-04	4.150372e-04	-1.864340e-20	4.150372e-04	-4.150372e-04
2.21981       	1.616047e-02	8.235801e-03	7.924664e-03	-6.222758e-03	-3.095535e-03	-3.127222e-03	1.584366e-05	1.555689e-04	4.040116e-04	-1.932784e-20	4.040116e-04	-4.040116e-04
2.2228        	1.571438e-02	8.004754e-03	7.709626e-03	-5.902544e-03	-2.935266e-03	-2.967277e-03	1.600554e-05	1.475636e-04	3.928595e-04	-2.000258e-20	3.928595e-04	-3.928595e-04
2.22579       	1.526512e-02	7.771915e-03	7.493205e-03	-5.574192e-03	-2.770935e-03	-2.803257e-03	1.616101e-05	1.393548e-04	3.816280e-04	-2.067211e-20	3.816280e-04	-3.816280e-04
2.22878       	1.481456e-02	7.538214e-03	7.276350e-03	-5.237282e-03	-2.602321e-03	-2.634961e-03	1.631975e-05	1.309320e-04	3.703641e-04	-2.133489e-20	3.703641e-04	-3.703641e-04
2.23177       	1.435835e-02	7.301535e-03	7.056815e-03	-4.894384e-03	-2.430718e-03	-2.463666e-03	1.647389e-05	1.223596e-04	3.589588e-04	-2.199054e-20	3.589588e-04	-3.589588e-04
2.23476       	1.390101e-02	7.064080e-03	6.836933e-03	-4.542930e-03	-2.254844e-03	-2.288087e-03	1.662145e-05	1.135733e-04	3.475253e-04	-2.263548e-20	3.475253e-04	-3.475253e-04
2.23775       	1.344116e-02	6.825161e-03	6.616001e-03	-4.183188e-03	-2.074834e-03	-2.108355e-03	1.676047e-05	1.045797e-04	3.360290e-04	-2.327533e-20	3.360290e-04	-3.360290e-04
2.24074       	1.297906e-02	6.585005e-03	6.394060e-03	-3.818903e-03	-1.892556e-03	-1.926347e-03	1.689540e-05	9.547258e-05	3.244766e-04	-2.391375e-20	3.244766e-04	-3.244766e-04
2.24372       	1.251641e-02	6.344407e-03	6.172003e-03	-3.448070e-03	-1.707000e-03	-1.741070e-03	1.703496e-05	8.620176e-05	3.129103e-04	-2.454495e-20	3.129103e-04	-3.129103e-04
2.24671       	1.205043e-02	6.101968e-03	5.948460e-03	-3.070173e-03	-1.517917e-03	-1.552257e-03	1.716993e-05	7.675433e-05	3.012607e-04	-2.516991e-20	3.012607e-04	-3.012607e-04
2.2497        	1.158635e-02	5.860353e-03	5.726000e-03	-2.687062e-03	-1.326231e-03	-1.360830e-03	1.729941e-05	6.717654e-05	2.896588e-04	-2.579165e-20	2.896588e-04	-2.896588e-04
2.25268       	1.112324e-02	5.619108e-03	5.504136e-03	-2.299444e-03	-1.132297e-03	-1.167146e-03	1.742455e-05	5.748609e-05	2.780811e-04	-2.640391e-20	2.780811e-04	-2.780811e-04
2.25565       	1.065816e-02	5.376776e-03	5.281380e-03	-1.907924e-03	-9.364155e-04	-9.715087e-04	1.754658e-05	4.769811e-05	2.664539e-04	-2.700949e-20	2.664539e-04	-2.664539e-04
2.25863       	1.019497e-02	5.135301e-03	5.059669e-03	-1.512648e-03	-7.386513e-04	-7.739963e-04	1.767249e-05	3.781619e-05	2.548743e-04	-2.761556e-20	2.548743e-04	-2.548743e-04
2.26161       	9.732737e-03	4.894177e-03	4.838561e-03	-1.112319e-03	-5.383599e-04	-5.739594e-04	1.779972e-05	2.780798e-05	2.433184e-04	-2.821079e-20	2.433184e-04	-2.433184e-04
2.26458       	9.271778e-03	4.653584e-03	4.618194e-03	-7.078053e-04	-3.359771e-04	-3.718282e-04	1.792554e-05	1.769513e-05	2.317944e-04	-2.879851e-20	2.317944e-04	-2.317944e-04
2.26756       	8.810706e-03	4.412880e-03	4.397827e-03	-3.010566e-04	-1.324831e-04	-1.685735e-04	1.804517e-05	7.526415e-06	2.202677e-04	-2.937733e-20	2.202677e-04	-2.202677e-04
2.27054       	8.352701e-03	4.173597e-03	4.179104e-03	1.101258e-04	7.322523e-05	3.690056e-05	1.816233e-05	-2.753145e-06	2.088175e-04	-2.994680e-20	2.088175e-04	-2.088175e-04
2.27351       	7.895480e-03	3.934648e-03	3.960833e-03	5.236987e-04	2.801291e-04	2.435696e-04	1.827978e-05	-1.309247e-05	1.973870e-04	-3.051437e-20	1.973870e-04	-1.973870e-04
2.27649       	7.442816e-03	3.697893e-03	3.744923e-03	9.406090e-04	4.887040e-04	4.519050e-04	1.839953e-05	-2.351522e-05	1.860704e-04	-3.108299e-20	1.860704e-04	-1.860704e-04
2.27946       	6.991316e-03	3.461716e-03	3.529600e-03	1.357673e-03	6.973580e-04	6.603147e-04	1.852164e-05	-3.394182e-05	1.747829e-04	-3.164337e-20	1.747829e-04	-1.747829e-04
2.28244       	6.542161e-03	3.226646e-03	3.315516e-03	1.777397e-03	9.073370e-04	8.700603e-04	1.863837e-05	-4.443493e-05	1.635540e-04	-3.219646e-20	1.635540e-04	-1.635540e-04
2.28542       	6.099332e-03	2.994694e-03	3.104638e-03	2.198892e-03	1.118202e-03	1.080690e-03	1.875597e-05	-5.497231e-05	1.524833e-04	-3.274230e-20	1.524833e-04	-1.524833e-04
2.28839       	5.658092e-03	2.763521e-03	2.894571e-03	2.621010e-03	1.329380e-03	1.291630e-03	1.887503e-05	-6.552524e-05	1.414523e-04	-3.328019e-20	1.414523e-04	-1.414523e-04
2.29137       	5.218907e-03	2.533402e-03	2.685505e-03	3.042050e-03	1.540023e-03	1.502028e-03	1.899754e-05	-7.605126e-05	1.304727e-04	-3.381193e-20	1.304727e-04	-1.304727e-04
2.29435       	4.785515e-03	2.306129e-03	2.479386e-03	3.465123e-03	1.751682e-03	1.713441e-03	1.912035e-05	-8.662809e-05	1.196379e-04	-3.433488e-20	1.196379e-04	-1.196379e-04
2.29732       	4.356641e-03	2.081152e-03	2.275490e-03	3.886761e-03	1.962627e-03	1.924134e-03	1.924674e-05	-9.716904e-05	1.089160e-04	-3.485015e-20	1.089160e-04	-1.089160e-04
2.3003        	3.927648e-03	1.856140e-03	2.071508e-03	4.307363e-03	2.173056e-03	2.134307e-03	1.937476e-05	-1.076841e-04	9.819120e-05	-3.536154e-20	9.819120e-05	-9.819120e-05
2.30331       	3.504495e-03	1.633971e-03	1.870523e-03	4.731035e-03	2.385026e-03	2.346009e-03	1.950872e-05	-1.182759e-04	8.761236e-05	-3.586289e-20	8.761236e-05	-8.761236e-05
2.30634       	3.080373e-03	1.411322e-03	1.669051e-03	5.154574e-03	2.596933e-03	2.557641e-03	1.964587e-05	-1.288644e-04	7.700933e-05	-3.636044e-20	7.700933e-05	-7.700933e-05
2.30937       	2.663317e-03	1.192281e-03	1.471035e-03	5.575080e-03	2.807330e-03	2.767750e-03	1.978980e-05	-1.393770e-04	6.658291e-05	-3.685268e-20	6.658291e-05	-6.658291e-05
2.3124        	2.253066e-03	9.766690e-04	1.276397e-03	5.994563e-03	3.017223e-03	2.977340e-03	1.994155e-05	-1.498641e-04	5.632666e-05	-3.733470e-20	5.632666e-05	-5.632666e-05
2.31543       	1.845852e-03	7.626693e-04	1.083183e-03	6.410270e-03	3.225233e-03	3.185037e-03	2.009823e-05	-1.602568e-04	4.614630e-05	-3.780701e-20	4.614630e-05	-4.614630e-05
2.31846       	1.446697e-03	5.528234e-04	8.938735e-04	6.821000e-03	3.430762e-03	3.390238e-03	2.026221e-05	-1.705250e-04	3.616742e-05	-3.826632e-20	3.616742e-05	-3.616742e-05
2.32152       	1.044454e-03	3.414670e-04	7.029870e-04	7.230401e-03	3.635629e-03	3.594773e-03	2.042798e-05	-1.807600e-04	2.611135e-05	-3.871952e-20	2.611135e-05	-2.611135e-05
2.32459       	6.533553e-04	1.358178e-04	5.175375e-04	7.634394e-03	3.837785e-03	3.796609e-03	2.058816e-05	-1.908599e-04	1.633388e-05	-3.915696e-20	1.633388e-05	-1.633388e-05
2.32765       	2.659365e-04	-6.781709e-05	3.337536e-04	8.031414e-03	4.036464e-03	3.994949e-03	2.075765e-05	-2.007853e-04	6.648413e-06	-3.958101e-20	6.648413e-06	-6.648413e-06
2.33071       	-1.143164e-04	-2.677070e-04	1.533906e-04	8.421953e-03	4.231903e-03	4.190050e-03	2.092664e-05	-2.105488e-04	-2.857910e-06	-3.999501e-20	-2.857910e-06	2.857910e-06
2.33377       	-4.879072e-04	-4.641073e-04	-2.379992e-05	8.806147e-03	4.424167e-03	4.381979e-03	2.109387e-05	-2.201537e-04	-1.219768e-05	-4.039725e-20	-1.219768e-05	1.219768e-05
2.33683       	-8.551632e-04	-6.571497e-04	-1.980135e-04	9.182723e-03	4.612621e-03	4.570102e-03	2.125971e-05	-2.295681e-04	-2.137908e-05	-4.078761e-20	-2.137908e-05	2.137908e-05
2.3399        	-1.217053e-03	-8.472558e-04	-3.697975e-04	9.549165e-03	4.796004e-03	4.753161e-03	2.142165e-05	-2.387291e-04	-3.042633e-05	-4.116408e-20	-3.042633e-05	3.042633e-05
2.34296       	-1.572167e-03	-1.033730e-03	-5.384375e-04	9.905848e-03	4.974504e-03	4.931345e-03	2.157936e-05	-2.476462e-04	-3.930419e-05	-4.152850e-20	-3.930419e-05	3.930419e-05
2.34602       	-1.921239e-03	-1.216931e-03	-7.043077e-04	1.025247e-02	5.147972e-03	5.104493e-03	2.173949e-05	-2.563116e-04	-4.803097e-05	-4.187969e-20	-4.803097e-05	4.803097e-05
2.34908       	-2.265069e-03	-1.397285e-03	-8.677837e-04	1.059003e-02	5.316920e-03	5.273109e-03	2.190546e-05	-2.647507e-04	-5.662672e-05	-4.221584e-20	-5.662672e-05	5.662672e-05
2.35219       	-2.617908e-03	-1.581929e-03	-1.035979e-03	1.091901e-02	5.481577e-03	5.437437e-03	2.207019e-05	-2.729754e-04	-6.544770e-05	-4.255423e-20	-6.544770e-05	6.544770e-05
2.35533       	-2.961390e-03	-1.761632e-03	-1.199757e-03	1.123749e-02	5.640993e-03	5.596502e-03	2.224546e-05	-2.809374e-04	-7.403474e-05	-4.287637e-20	-7.403474e-05	7.403474e-05
2.35847       	-3.296059e-03	-1.936713e-03	-1.359346e-03	1.154735e-02	5.796100e-03	5.751249e-03	2.242540e-05	-2.886837e-04	-8.240147e-05	-4.317936e-20	-8.240147e-05	8.240147e-05
2.36163       	-3.628270e-03	-2.110231e-03	-1.518039e-03	1.184385e-02	5.944525e-03	5.899328e-03	2.259815e-05	-2.960963e-04	-9.070674e-05	-4.347776e-20	-9.070674e-05	9.070674e-05
2.3648        	-3.954602e-03	-2.280459e-03	-1.674142e-03	1.212634e-02	6.085936e-03	6.040401e-03	2.276773e-05	-3.031584e-04	-9.886504e-05	-4.375891e-20	-9.886504e-05	9.886504e-05
2.36797       	-4.271875e-03	-2.445825e-03	-1.826049e-03	1.239553e-02	6.220699e-03	6.174830e-03	2.293413e-05	-3.098882e-04	-1.067969e-04	-4.402649e-20	-1.067969e-04	1.067969e-04
2.37117       	-4.593066e-03	-2.612795e-03	-1.980271e-03	1.265046e-02	6.348330e-03	6.302132e-03	2.309878e-05	-3.162616e-04	-1.148266e-04	-4.428981e-20	-1.148266e-04	1.148266e-04
2.37437       	-4.903569e-03	-2.774073e-03	-2.129496e-03	1.289153e-02	6.469032e-03	6.422500e-03	2.326570e-05	-3.222883e-04	-1.225892e-04	-4.453376e-20	-1.225892e-04	1.225892e-04
2.37758       	-5.206403e-03	-2.931123e-03	-2.275280e-03	1.311685e-02	6.581857e-03	6.534995e-03	2.343078e-05	-3.279213e-04	-1.301601e-04	-4.476104e-20	-1.301601e-04	1.301601e-04
2.38081       	-5.516935e-03	-3.091631e-03	-2.425304e-03	1.332654e-02	6.686859e-03	6.639679e-03	2.359023e-05	-3.331634e-04	-1.379234e-04	-4.499126e-20	-1.379234e-04	1.379234e-04
2.38407       	-5.813015e-03	-3.244566e-03	-2.568448e-03	1.352236e-02	6.784930e-03	6.737429e-03	2.375055e-05	-3.380590e-04	-1.453254e-04	-4.519745e-20	-1.453254e-04	1.453254e-04
2.38732       	-6.103192e-03	-3.394086e-03	-2.709106e-03	1.369959e-02	6.873701e-03	6.825887e-03	2.390699e-05	-3.424897e-04	-1.525798e-04	-4.539015e-20	-1.525798e-04	1.525798e-04
2.39057       	-6.387366e-03	-3.540235e-03	-2.847131e-03	1.386207e-02	6.955096e-03	6.906978e-03	2.405903e-05	-3.465518e-04	-1.596841e-04	-4.556789e-20	-1.596841e-04	1.596841e-04
2.39382       	-6.664806e-03	-3.682573e-03	-2.982234e-03	1.400678e-02	7.027597e-03	6.979179e-03	2.420870e-05	-3.501694e-04	-1.666202e-04	-4.573634e-20	-1.666202e-04	1.666202e-04
2.39707       	-6.936651e-03	-3.821701e-03	-3.114950e-03	1.413503e-02	7.091868e-03	7.043163e-03	2.435235e-05	-3.533758e-04	-1.734163e-04	-4.588949e-20	-1.734163e-04	1.734163e-04
2.40033       	-7.230130e-03	-3.971217e-03	-3.258913e-03	1.424607e-02	7.147530e-03	7.098537e-03	2.449623e-05	-3.561517e-04	-1.807532e-04	-4.605299e-20	-1.807532e-04	1.807532e-04
2.40367       	-7.496350e-03	-4.106821e-03	-3.389529e-03	1.434583e-02	7.197551e-03	7.148280e-03	2.463531e-05	-3.586458e-04	-1.874087e-04	-4.618218e-20	-1.874087e-04	1.874087e-04
2.40703       	-7.757275e-03	-4.239285e-03	-3.517990e-03	1.442588e-02	7.237711e-03	7.188173e-03	2.476898e-05	-3.606471e-04	-1.939319e-04	-4.629685e-20	-1.939319e-04	1.939319e-04
2.4104        	-8.021232e-03	-4.372889e-03	-3.648343e-03	1.449092e-02	7.270354e-03	7.220563e-03	2.489527e-05	-3.622729e-04	-2.005308e-04	-4.640372e-20	-2.005308e-04	2.005308e-04
2.41379       	-8.285140e-03	-4.506046e-03	-3.779094e-03	1.453904e-02	7.294537e-03	7.244507e-03	2.501483e-05	-3.634761e-04	-2.071285e-04	-4.650012e-20	-2.071285e-04	2.071285e-04
2.4172        	-8.530283e-03	-4.629436e-03	-3.900847e-03	1.457179e-02	7.311021e-03	7.260770e-03	2.512577e-05	-3.642948e-04	-2.132571e-04	-4.656918e-20	-2.132571e-04	2.132571e-04
2.42064       	-8.780783e-03	-4.755029e-03	-4.025754e-03	1.458551e-02	7.317975e-03	7.267531e-03	2.522210e-05	-3.646377e-04	-2.195196e-04	-4.663620e-20	-2.195196e-04	2.195196e-04
2.42409       	-9.019328e-03	-4.874287e-03	-4.145041e-03	1.458491e-02	7.317760e-03	7.267152e-03	2.530412e-05	-3.646228e-04	-2.254832e-04	-4.667876e-20	-2.254832e-04	2.254832e-04
2.42756       	-9.265095e-03	-4.996769e-03	-4.268326e-03	1.456887e-02	7.309813e-03	7.259060e-03	2.537658e-05	-3.642218e-04	-2.316274e-04	-4.671638e-20	-2.316274e-04	2.316274e-04
2.43107       	-9.492374e-03	-5.109549e-03	-4.382825e-03	1.453446e-02	7.292672e-03	7.241789e-03	2.544176e-05	-3.633615e-04	-2.373094e-04	-4.672628e-20	-2.373094e-04	2.373094e-04
2.43457       	-9.710997e-03	-5.217679e-03	-4.493318e-03	1.448722e-02	7.269105e-03	7.218117e-03	2.549415e-05	-3.621806e-04	-2.427749e-04	-4.671953e-20	-2.427749e-04	2.427749e-04
2.4381        	-9.945157e-03	-5.333128e-03	-4.612029e-03	1.442198e-02	7.236520e-03	7.185459e-03	2.553049e-05	-3.605495e-04	-2.486289e-04	-4.671378e-20	-2.486289e-04	2.486289e-04
2.44171       	-1.016259e-02	-5.439849e-03	-4.722743e-03	1.434211e-02	7.196606e-03	7.145504e-03	2.555087e-05	-3.585528e-04	-2.540648e-04	-4.668019e-20	-2.540648e-04	2.540648e-04
2.44531       	-1.036611e-02	-5.539253e-03	-4.826855e-03	1.424797e-02	7.149545e-03	7.098424e-03	2.556048e-05	-3.561992e-04	-2.591527e-04	-4.661994e-20	-2.591527e-04	2.591527e-04
2.44892       	-1.056174e-02	-5.634347e-03	-4.927395e-03	1.413904e-02	7.095087e-03	7.043953e-03	2.556693e-05	-3.534760e-04	-2.640436e-04	-4.654553e-20	-2.640436e-04	2.640436e-04
2.45256       	-1.076629e-02	-5.733550e-03	-5.032739e-03	1.401621e-02	7.033672e-03	6.982538e-03	2.556702e-05	-3.504053e-04	-2.691572e-04	-4.646565e-20	-2.691572e-04	2.691572e-04
2.45624       	-1.095600e-02	-5.824960e-03	-5.131039e-03	1.387843e-02	6.964774e-03	6.913652e-03	2.556089e-05	-3.469607e-04	-2.739000e-04	-4.635913e-20	-2.739000e-04	2.739000e-04
2.45996       	-1.113832e-02	-5.912319e-03	-5.226006e-03	1.372626e-02	6.888680e-03	6.837581e-03	2.554941e-05	-3.431565e-04	-2.784581e-04	-4.623482e-20	-2.784581e-04	2.784581e-04
2.4637        	-1.130701e-02	-5.992557e-03	-5.314454e-03	1.356208e-02	6.806575e-03	6.755502e-03	2.553657e-05	-3.390519e-04	-2.826753e-04	-4.608339e-20	-2.826753e-04	2.826753e-04
2.46748       	-1.147429e-02	-6.071798e-03	-5.402495e-03	1.338605e-02	6.718536e-03	6.667519e-03	2.550852e-05	-3.346514e-04	-2.868573e-04	-4.591896e-20	-2.868573e-04	2.868573e-04
2.4713        	-1.163561e-02	-6.147702e-03	-5.487913e-03	1.319578e-02	6.623357e-03	6.572426e-03	2.546557e-05	-3.298946e-04	-2.908904e-04	-4.573340e-20	-2.908904e-04	2.908904e-04
2.47514       	-1.178921e-02	-6.219431e-03	-5.569781e-03	1.299301e-02	6.521910e-03	6.471100e-03	2.540464e-05	-3.248253e-04	-2.947303e-04	-4.553577e-20	-2.947303e-04	2.947303e-04
2.47903       	-1.191881e-02	-6.278883e-03	-5.639924e-03	1.277918e-02	6.414910e-03	6.364267e-03	2.532119e-05	-3.194794e-04	-2.979702e-04	-4.529883e-20	-2.979702e-04	2.979702e-04
2.48295       	-1.205791e-02	-6.342859e-03	-5.715046e-03	1.255626e-02	6.303363e-03	6.252896e-03	2.523324e-05	-3.139065e-04	-3.014476e-04	-4.506036e-20	-3.014476e-04	3.014476e-04
2.48692       	-1.216596e-02	-6.391007e-03	-5.774951e-03	1.232112e-02	6.185686e-03	6.135435e-03	2.512531e-05	-3.080280e-04	-3.041489e-04	-4.478121e-20	-3.041489e-04	3.041489e-04
2.49088       	-1.226097e-02	-6.432409e-03	-5.828556e-03	1.207706e-02	6.063522e-03	6.013538e-03	2.499155e-05	-3.019265e-04	-3.065241e-04	-4.448575e-20	-3.065241e-04	3.065241e-04
2.49485       	-1.234411e-02	-6.467731e-03	-5.876379e-03	1.182705e-02	5.938374e-03	5.888679e-03	2.484769e-05	-2.956763e-04	-3.086027e-04	-4.417250e-20	-3.086027e-04	3.086027e-04
2.49881       	-1.241537e-02	-6.497001e-03	-5.918365e-03	1.157272e-02	5.811049e-03	5.761670e-03	2.468937e-05	-2.893180e-04	-3.103842e-04	-4.384619e-20	-3.103842e-04	3.103842e-04
2.5029        	-1.251653e-02	-6.540978e-03	-5.975549e-03	1.130857e-02	5.678798e-03	5.629773e-03	2.451241e-05	-2.827143e-04	-3.129132e-04	-4.353636e-20	-3.129132e-04	3.129132e-04
2.50708       	-1.257174e-02	-6.561701e-03	-6.010040e-03	1.103323e-02	5.540934e-03	5.492295e-03	2.431972e-05	-2.758307e-04	-3.142935e-04	-4.316134e-20	-3.142935e-04	3.142935e-04
2.51132       	-1.261185e-02	-6.574723e-03	-6.037125e-03	1.075196e-02	5.400090e-03	5.351870e-03	2.411036e-05	-2.687990e-04	-3.152962e-04	-4.276828e-20	-3.152962e-04	3.152962e-04
2.5156        	-1.263727e-02	-6.580307e-03	-6.056965e-03	1.046684e-02	5.257305e-03	5.209536e-03	2.388440e-05	-2.616710e-04	-3.159318e-04	-4.235269e-20	-3.159318e-04	3.159318e-04
2.51994       	-1.264594e-02	-6.577338e-03	-6.068606e-03	1.017464e-02	5.110965e-03	5.063678e-03	2.364373e-05	-2.543661e-04	-3.161486e-04	-4.191479e-20	-3.161486e-04	3.161486e-04
2.52434       	-1.264119e-02	-6.567559e-03	-6.073633e-03	9.878526e-03	4.962659e-03	4.915867e-03	2.339573e-05	-2.469632e-04	-3.160298e-04	-4.145272e-20	-3.160298e-04	3.160298e-04
2.52879       	-1.262569e-02	-6.552375e-03	-6.073313e-03	9.581242e-03	4.813761e-03	4.767480e-03	2.314040e-05	-2.395310e-04	-3.156422e-04	-4.097490e-20	-3.156422e-04	3.156422e-04
