# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e-01
# Aref        : 2.000000e-01
# CofR        : (5.000000e-01 2.500000e-01 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1.63876       	2.169964e-03	1.132429e-03	1.037536e-03	-1.897862e-03	-9.643220e-04	-9.335405e-04	-1.539075e-05	4.744656e-05	5.424910e-05	-3.814459e-20	5.424910e-05	-5.424910e-05
1.64521       	2.339360e-03	1.217819e-03	1.121541e-03	-1.925551e-03	-9.782088e-04	-9.473420e-04	-1.543337e-05	4.813877e-05	5.848401e-05	-3.648618e-20	5.848401e-05	-5.848401e-05
1.65177       	2.588705e-03	1.343158e-03	1.245547e-03	-1.952205e-03	-9.915948e-04	-9.606100e-04	-1.549240e-05	4.880512e-05	6.471763e-05	-3.472790e-20	6.471763e-05	-6.471763e-05
1.65844       	2.926147e-03	1.512521e-03	1.413626e-03	-1.977889e-03	-1.004501e-03	-9.733878e-04	-1.555644e-05	4.944721e-05	7.315367e-05	-3.288887e-20	7.315367e-05	-7.315367e-05
1.66523       	3.335460e-03	1.717790e-03	1.617670e-03	-2.002395e-03	-1.016847e-03	-9.855480e-04	-1.564941e-05	5.005987e-05	8.338651e-05	-3.098328e-20	8.338651e-05	-8.338651e-05
1.67205       	3.860471e-03	1.980872e-03	1.879600e-03	-2.025441e-03	-1.028461e-03	-9.969794e-04	-1.574097e-05	5.063602e-05	9.651178e-05	-2.896921e-20	9.651178e-05	-9.651178e-05
1.67886       	4.452595e-03	2.277475e-03	2.175120e-03	-2.047100e-03	-1.039387e-03	-1.007713e-03	-1.583732e-05	5.117750e-05	1.113149e-04	-2.692153e-20	1.113149e-04	-1.113149e-04
1.68568       	5.109500e-03	2.606432e-03	2.503068e-03	-2.067289e-03	-1.049562e-03	-1.017726e-03	-1.591780e-05	5.168221e-05	1.277375e-04	-2.484255e-20	1.277375e-04	-1.277375e-04
1.6925        	5.828808e-03	2.966549e-03	2.862259e-03	-2.085799e-03	-1.059016e-03	-1.026783e-03	-1.611625e-05	5.214496e-05	1.457202e-04	-2.273633e-20	1.457202e-04	-1.457202e-04
1.69932       	6.608784e-03	3.356968e-03	3.251816e-03	-2.103030e-03	-1.067713e-03	-1.035317e-03	-1.619828e-05	5.257575e-05	1.652196e-04	-2.060547e-20	1.652196e-04	-1.652196e-04
1.70612       	7.447234e-03	3.776580e-03	3.670654e-03	-2.118514e-03	-1.075565e-03	-1.042949e-03	-1.630776e-05	5.296286e-05	1.861808e-04	-1.845458e-20	1.861808e-04	-1.861808e-04
1.71293       	8.337293e-03	4.221964e-03	4.115330e-03	-2.132680e-03	-1.082868e-03	-1.049812e-03	-1.652819e-05	5.331699e-05	2.084323e-04	-1.629146e-20	2.084323e-04	-2.084323e-04
1.71973       	9.270682e-03	4.688974e-03	4.581708e-03	-2.145325e-03	-1.089348e-03	-1.055977e-03	-1.668570e-05	5.363313e-05	2.317671e-04	-1.412933e-20	2.317671e-04	-2.317671e-04
1.72659       	1.027797e-02	5.192899e-03	5.085072e-03	-2.156536e-03	-1.095054e-03	-1.061483e-03	-1.678556e-05	5.391340e-05	2.569493e-04	-1.191979e-20	2.569493e-04	-2.569493e-04
1.73345       	1.133085e-02	5.719578e-03	5.611272e-03	-2.166123e-03	-1.100037e-03	-1.066085e-03	-1.697618e-05	5.415306e-05	2.832713e-04	-9.707566e-21	2.832713e-04	-2.832713e-04
1.74037       	1.243695e-02	6.272826e-03	6.164128e-03	-2.173962e-03	-1.104057e-03	-1.069905e-03	-1.707633e-05	5.434906e-05	3.109238e-04	-7.481644e-21	3.109238e-04	-3.109238e-04
1.74731       	1.359501e-02	6.852007e-03	6.743001e-03	-2.180129e-03	-1.107312e-03	-1.072817e-03	-1.724766e-05	5.450323e-05	3.398752e-04	-5.245763e-21	3.398752e-04	-3.398752e-04
1.75431       	1.481078e-02	7.460025e-03	7.350754e-03	-2.185414e-03	-1.110064e-03	-1.075350e-03	-1.735677e-05	5.463534e-05	3.702695e-04	-2.991146e-21	3.702695e-04	-3.702695e-04
1.76134       	1.607247e-02	8.090938e-03	7.981533e-03	-2.188097e-03	-1.111604e-03	-1.076494e-03	-1.755519e-05	5.470244e-05	4.018118e-04	-7.296140e-22	4.018118e-04	-4.018118e-04
1.76841       	1.739348e-02	8.751482e-03	8.642000e-03	-2.189624e-03	-1.112553e-03	-1.077071e-03	-1.774103e-05	5.474059e-05	4.348370e-04	1.540867e-21	4.348370e-04	-4.348370e-04
1.77559       	1.876022e-02	9.434845e-03	9.325379e-03	-2.189325e-03	-1.112339e-03	-1.076986e-03	-1.767638e-05	5.473312e-05	4.690056e-04	3.814879e-21	4.690056e-04	-4.690056e-04
1.78277       	2.016326e-02	1.013629e-02	1.002697e-02	-2.186488e-03	-1.111108e-03	-1.075380e-03	-1.786426e-05	5.466221e-05	5.040816e-04	6.075105e-21	5.040816e-04	-5.040816e-04
1.78995       	2.159636e-02	1.085272e-02	1.074364e-02	-2.181639e-03	-1.108861e-03	-1.072777e-03	-1.804191e-05	5.454097e-05	5.399091e-04	8.305267e-21	5.399091e-04	-5.399091e-04
1.79713       	2.305641e-02	1.158259e-02	1.147382e-02	-2.175345e-03	-1.105670e-03	-1.069675e-03	-1.799782e-05	5.438362e-05	5.764104e-04	1.050600e-20	5.764104e-04	-5.764104e-04
1.80449       	2.465001e-02	1.237917e-02	1.227084e-02	-2.166541e-03	-1.101515e-03	-1.065025e-03	-1.824502e-05	5.416352e-05	6.162502e-04	1.280075e-20	6.162502e-04	-6.162502e-04
1.81205       	2.627463e-02	1.319120e-02	1.308343e-02	-2.155223e-03	-1.095884e-03	-1.059339e-03	-1.827227e-05	5.388058e-05	6.568657e-04	1.507148e-20	6.568657e-04	-6.568657e-04
1.8196        	2.787496e-02	1.399102e-02	1.388394e-02	-2.141479e-03	-1.088966e-03	-1.052513e-03	-1.822677e-05	5.353697e-05	6.968741e-04	1.724687e-20	6.968741e-04	-6.968741e-04
1.82706       	2.946735e-02	1.478679e-02	1.468056e-02	-2.124761e-03	-1.080521e-03	-1.044240e-03	-1.814077e-05	5.311904e-05	7.366837e-04	1.934292e-20	7.366837e-04	-7.366837e-04
1.83443       	3.100120e-02	1.555321e-02	1.544799e-02	-2.104407e-03	-1.070494e-03	-1.033912e-03	-1.829103e-05	5.261016e-05	7.750301e-04	2.130570e-20	7.750301e-04	-7.750301e-04
1.84169       	3.255891e-02	1.633151e-02	1.622739e-02	-2.082360e-03	-1.059415e-03	-1.022945e-03	-1.823515e-05	5.205901e-05	8.139726e-04	2.321262e-20	8.139726e-04	-8.139726e-04
1.84884       	3.408492e-02	1.709390e-02	1.699101e-02	-2.057791e-03	-1.046934e-03	-1.010857e-03	-1.803851e-05	5.144477e-05	8.521229e-04	2.501993e-20	8.521229e-04	-8.521229e-04
1.85588       	3.558020e-02	1.784086e-02	1.773934e-02	-2.030417e-03	-1.033090e-03	-9.973270e-04	-1.788158e-05	5.076043e-05	8.895051e-04	2.672900e-20	8.895051e-04	-8.895051e-04
1.86282       	3.703594e-02	1.856797e-02	1.846797e-02	-1.999940e-03	-1.017767e-03	-9.821728e-04	-1.779732e-05	4.999851e-05	9.258986e-04	2.832433e-20	9.258986e-04	-9.258986e-04
1.86963       	3.844122e-02	1.926976e-02	1.917145e-02	-1.966169e-03	-1.000712e-03	-9.654566e-04	-1.762782e-05	4.915422e-05	9.610304e-04	2.980175e-20	9.610304e-04	-9.610304e-04
1.87635       	3.983425e-02	1.996538e-02	1.986888e-02	-1.930038e-03	-9.824212e-04	-9.476169e-04	-1.740216e-05	4.825095e-05	9.958564e-04	3.118666e-20	9.958564e-04	-9.958564e-04
1.88292       	4.120750e-02	2.065103e-02	2.055647e-02	-1.891092e-03	-9.626192e-04	-9.284730e-04	-1.707313e-05	4.727730e-05	1.030187e-03	3.252231e-20	1.030187e-03	-1.030187e-03
1.88949       	4.260785e-02	2.135014e-02	2.125770e-02	-1.848799e-03	-9.412206e-04	-9.075782e-04	-1.682121e-05	4.621997e-05	1.065196e-03	3.381183e-20	1.065196e-03	-1.065196e-03
1.89606       	4.400153e-02	2.204586e-02	2.195567e-02	-1.803748e-03	-9.181189e-04	-8.856291e-04	-1.624489e-05	4.509370e-05	1.100038e-03	3.503076e-20	1.100038e-03	-1.100038e-03
1.90248       	4.515149e-02	2.261960e-02	2.253188e-02	-1.754341e-03	-8.930246e-04	-8.613163e-04	-1.585414e-05	4.385852e-05	1.128787e-03	3.589790e-20	1.128787e-03	-1.128787e-03
1.90859       	4.631007e-02	2.319762e-02	2.311246e-02	-1.703190e-03	-8.670319e-04	-8.361576e-04	-1.543713e-05	4.257974e-05	1.157752e-03	3.678381e-20	1.157752e-03	-1.157752e-03
1.91459       	4.748039e-02	2.378143e-02	2.369896e-02	-1.649536e-03	-8.397943e-04	-8.097417e-04	-1.502632e-05	4.123840e-05	1.187010e-03	3.761892e-20	1.187010e-03	-1.187010e-03
1.92048       	4.859516e-02	2.433742e-02	2.425774e-02	-1.593678e-03	-8.112250e-04	-7.824533e-04	-1.438585e-05	3.984196e-05	1.214879e-03	3.834216e-20	1.214879e-03	-1.214879e-03
1.92628       	4.968970e-02	2.488320e-02	2.480650e-02	-1.534182e-03	-7.810119e-04	-7.531701e-04	-1.392089e-05	3.835455e-05	1.242243e-03	3.900462e-20	1.242243e-03	-1.242243e-03
1.93197       	5.069955e-02	2.538658e-02	2.531297e-02	-1.472277e-03	-7.494480e-04	-7.228289e-04	-1.330954e-05	3.680692e-05	1.267489e-03	3.953425e-20	1.267489e-03	-1.267489e-03
1.93756       	5.172374e-02	2.589707e-02	2.582667e-02	-1.407870e-03	-7.165627e-04	-6.913069e-04	-1.262791e-05	3.519674e-05	1.293093e-03	4.003161e-20	1.293093e-03	-1.293093e-03
1.94306       	5.275913e-02	2.641310e-02	2.634602e-02	-1.341611e-03	-6.827063e-04	-6.589044e-04	-1.190093e-05	3.354027e-05	1.318978e-03	4.050541e-20	1.318978e-03	-1.318978e-03
1.94846       	5.371537e-02	2.688949e-02	2.682588e-02	-1.272233e-03	-6.473646e-04	-6.248680e-04	-1.124832e-05	3.180581e-05	1.342884e-03	4.085238e-20	1.342884e-03	-1.342884e-03
1.95378       	5.460335e-02	2.733167e-02	2.727168e-02	-1.199762e-03	-6.104395e-04	-5.893226e-04	-1.055849e-05	2.999405e-05	1.365084e-03	4.109828e-20	1.365084e-03	-1.365084e-03
1.959         	5.554760e-02	2.780195e-02	2.774565e-02	-1.125976e-03	-5.728174e-04	-5.531587e-04	-9.829326e-06	2.814940e-05	1.388690e-03	4.136410e-20	1.388690e-03	-1.388690e-03
1.96415       	5.643141e-02	2.824194e-02	2.818947e-02	-1.049459e-03	-5.338569e-04	-5.156023e-04	-9.127284e-06	2.623648e-05	1.410785e-03	4.153992e-20	1.410785e-03	-1.410785e-03
1.96922       	5.728204e-02	2.866529e-02	2.861674e-02	-9.710038e-04	-4.938901e-04	-4.771137e-04	-8.388215e-06	2.427510e-05	1.432051e-03	4.164799e-20	1.432051e-03	-1.432051e-03
1.97421       	5.810286e-02	2.907369e-02	2.902916e-02	-8.905466e-04	-4.528445e-04	-4.377021e-04	-7.571230e-06	2.226366e-05	1.452571e-03	4.169080e-20	1.452571e-03	-1.452571e-03
1.97914       	5.886508e-02	2.945274e-02	2.941234e-02	-8.078622e-04	-4.107379e-04	-3.971243e-04	-6.806803e-06	2.019656e-05	1.471627e-03	4.164470e-20	1.471627e-03	-1.471627e-03
1.98399       	5.970794e-02	2.987207e-02	2.983587e-02	-7.239998e-04	-3.679968e-04	-3.560030e-04	-5.996891e-06	1.809999e-05	1.492699e-03	4.166959e-20	1.492699e-03	-1.492699e-03
1.98876       	6.037943e-02	3.020566e-02	3.017376e-02	-6.379168e-04	-3.241706e-04	-3.137461e-04	-5.212264e-06	1.594792e-05	1.509486e-03	4.146281e-20	1.509486e-03	-1.509486e-03
1.99344       	6.116033e-02	3.059395e-02	3.056638e-02	-5.514706e-04	-2.800899e-04	-2.713807e-04	-4.354580e-06	1.378677e-05	1.529008e-03	4.138469e-20	1.529008e-03	-1.529008e-03
1.99813       	6.192717e-02	3.097515e-02	3.095202e-02	-4.627480e-04	-2.348741e-04	-2.278738e-04	-3.500166e-06	1.156870e-05	1.548179e-03	4.125800e-20	1.548179e-03	-1.548179e-03
2.00271       	6.252685e-02	3.127274e-02	3.125411e-02	-3.724142e-04	-1.889504e-04	-1.834638e-04	-2.743288e-06	9.310354e-06	1.563171e-03	4.089692e-20	1.563171e-03	-1.563171e-03
2.00717       	6.315482e-02	3.158447e-02	3.157035e-02	-2.824340e-04	-1.431189e-04	-1.393151e-04	-1.901878e-06	7.060851e-06	1.578870e-03	4.058939e-20	1.578870e-03	-1.578870e-03
2.01156       	6.379538e-02	3.190250e-02	3.189288e-02	-1.923773e-04	-9.723508e-05	-9.514220e-05	-1.046439e-06	4.809432e-06	1.594884e-03	4.027823e-20	1.594884e-03	-1.594884e-03
2.01588       	6.440324e-02	3.220414e-02	3.219910e-02	-1.008200e-04	-5.068530e-05	-5.013474e-05	-2.752784e-07	2.520501e-06	1.610081e-03	3.992031e-20	1.610081e-03	-1.610081e-03
2.02014       	6.497577e-02	3.248812e-02	3.248765e-02	-9.377199e-06	-4.165972e-06	-5.211227e-06	5.226275e-07	2.344300e-07	1.624394e-03	3.951530e-20	1.624394e-03	-1.624394e-03
2.02434       	6.556486e-02	3.278037e-02	3.278449e-02	8.236377e-05	4.250600e-05	3.985777e-05	1.324112e-06	-2.059094e-06	1.639121e-03	3.911668e-20	1.639121e-03	-1.639121e-03
2.02849       	6.610307e-02	3.304718e-02	3.305589e-02	1.741073e-04	8.915313e-05	8.495415e-05	2.099492e-06	-4.352682e-06	1.652577e-03	3.864823e-20	1.652577e-03	-1.652577e-03
2.03258       	6.666091e-02	3.332380e-02	3.333711e-02	2.661185e-04	1.359503e-04	1.301682e-04	2.891067e-06	-6.652963e-06	1.666523e-03	3.819167e-20	1.666523e-03	-1.666523e-03
2.03661       	6.717675e-02	3.357944e-02	3.359731e-02	3.572498e-04	1.822837e-04	1.749661e-04	3.658822e-06	-8.931246e-06	1.679419e-03	3.768868e-20	1.679419e-03	-1.679419e-03
2.0406        	6.768156e-02	3.382956e-02	3.385200e-02	4.487879e-04	2.287926e-04	2.199953e-04	4.398634e-06	-1.121970e-05	1.692039e-03	3.716187e-20	1.692039e-03	-1.692039e-03
2.04453       	6.816071e-02	3.406686e-02	3.409385e-02	5.397101e-04	2.749549e-04	2.647553e-04	5.099809e-06	-1.349275e-05	1.704018e-03	3.660003e-20	1.704018e-03	-1.704018e-03
2.04843       	6.866069e-02	3.431460e-02	3.434609e-02	6.298065e-04	3.207040e-04	3.091025e-04	5.800769e-06	-1.574516e-05	1.716517e-03	3.605831e-20	1.716517e-03	-1.716517e-03
2.05227       	6.911903e-02	3.454153e-02	3.457750e-02	7.194794e-04	3.662101e-04	3.532693e-04	6.470407e-06	-1.798698e-05	1.727976e-03	3.545565e-20	1.727976e-03	-1.727976e-03
2.05607       	6.956802e-02	3.476381e-02	3.480421e-02	8.080499e-04	4.111294e-04	3.969205e-04	7.104429e-06	-2.020125e-05	1.739201e-03	3.485332e-20	1.739201e-03	-1.739201e-03
2.05984       	7.000907e-02	3.498215e-02	3.502692e-02	8.953381e-04	4.553910e-04	4.399471e-04	7.721959e-06	-2.238345e-05	1.750227e-03	3.423021e-20	1.750227e-03	-1.750227e-03
2.06356       	7.043475e-02	3.519283e-02	3.524192e-02	9.818156e-04	4.992393e-04	4.825763e-04	8.331523e-06	-2.454539e-05	1.760869e-03	3.358652e-20	1.760869e-03	-1.760869e-03
2.06725       	7.084279e-02	3.539471e-02	3.544808e-02	1.067531e-03	5.427190e-04	5.248122e-04	8.953408e-06	-2.668828e-05	1.771070e-03	3.291870e-20	1.771070e-03	-1.771070e-03
2.07089       	7.123427e-02	3.558836e-02	3.564591e-02	1.150951e-03	5.849394e-04	5.660116e-04	9.463940e-06	-2.877377e-05	1.780857e-03	3.223238e-20	1.780857e-03	-1.780857e-03
2.07451       	7.160646e-02	3.577241e-02	3.583405e-02	1.232819e-03	6.264596e-04	6.063593e-04	1.005017e-05	-3.082047e-05	1.790162e-03	3.151975e-20	1.790162e-03	-1.790162e-03
2.0781        	7.200382e-02	3.596906e-02	3.603476e-02	1.313985e-03	6.674469e-04	6.465382e-04	1.045439e-05	-3.284963e-05	1.800095e-03	3.084738e-20	1.800095e-03	-1.800095e-03
2.08164       	7.234211e-02	3.613621e-02	3.620589e-02	1.393586e-03	7.074853e-04	6.861004e-04	1.069246e-05	-3.483964e-05	1.808553e-03	3.009547e-20	1.808553e-03	-1.808553e-03
2.08517       	7.271190e-02	3.631920e-02	3.639270e-02	1.469867e-03	7.462944e-04	7.235727e-04	1.136083e-05	-3.674668e-05	1.817797e-03	2.939413e-20	1.817797e-03	-1.817797e-03
2.08867       	7.299439e-02	3.645855e-02	3.653583e-02	1.545517e-03	7.843861e-04	7.611311e-04	1.162750e-05	-3.863793e-05	1.824860e-03	2.856237e-20	1.824860e-03	-1.824860e-03
2.0921        	7.334195e-02	3.663052e-02	3.671143e-02	1.618213e-03	8.209820e-04	7.972314e-04	1.187529e-05	-4.045534e-05	1.833549e-03	2.784492e-20	1.833549e-03	-1.833549e-03
2.09554       	7.367297e-02	3.679428e-02	3.687869e-02	1.688247e-03	8.563338e-04	8.319129e-04	1.221043e-05	-4.220617e-05	1.841824e-03	2.709939e-20	1.841824e-03	-1.841824e-03
2.09897       	7.399451e-02	3.695332e-02	3.704119e-02	1.757321e-03	8.911966e-04	8.661246e-04	1.253600e-05	-4.393303e-05	1.849863e-03	2.633855e-20	1.849863e-03	-1.849863e-03
2.10236       	7.426019e-02	3.708452e-02	3.717566e-02	1.822784e-03	9.243449e-04	8.984393e-04	1.295278e-05	-4.556960e-05	1.856505e-03	2.549804e-20	1.856505e-03	-1.856505e-03
2.10572       	7.453519e-02	3.722044e-02	3.731475e-02	1.886115e-03	9.562089e-04	9.299057e-04	1.315160e-05	-4.715287e-05	1.863380e-03	2.469004e-20	1.863380e-03	-1.863380e-03
2.10905       	7.480436e-02	3.735351e-02	3.745085e-02	1.946854e-03	9.866528e-04	9.602009e-04	1.322594e-05	-4.867134e-05	1.870109e-03	2.387696e-20	1.870109e-03	-1.870109e-03
2.11236       	7.505322e-02	3.747649e-02	3.757673e-02	2.004851e-03	1.015839e-03	9.890118e-04	1.341373e-05	-5.012128e-05	1.876331e-03	2.304713e-20	1.876331e-03	-1.876331e-03
2.11565       	7.530634e-02	3.760166e-02	3.770468e-02	2.060322e-03	1.043588e-03	1.016734e-03	1.342699e-05	-5.150805e-05	1.882658e-03	2.222648e-20	1.882658e-03	-1.882658e-03
2.11891       	7.553672e-02	3.771554e-02	3.782118e-02	2.112700e-03	1.069772e-03	1.042928e-03	1.342190e-05	-5.281749e-05	1.888418e-03	2.138209e-20	1.888418e-03	-1.888418e-03
2.12216       	7.576242e-02	3.782715e-02	3.793527e-02	2.162321e-03	1.094544e-03	1.067777e-03	1.338389e-05	-5.405802e-05	1.894060e-03	2.054160e-20	1.894060e-03	-1.894060e-03
2.12538       	7.596750e-02	3.792853e-02	3.803896e-02	2.208620e-03	1.117673e-03	1.090947e-03	1.336325e-05	-5.521550e-05	1.899187e-03	1.968081e-20	1.899187e-03	-1.899187e-03
2.12859       	7.617148e-02	3.802945e-02	3.814203e-02	2.251734e-03	1.139275e-03	1.112459e-03	1.340795e-05	-5.629334e-05	1.904287e-03	1.882513e-20	1.904287e-03	-1.904287e-03
2.13178       	7.636183e-02	3.812362e-02	3.823821e-02	2.291870e-03	1.159156e-03	1.132713e-03	1.322160e-05	-5.729674e-05	1.909046e-03	1.796060e-20	1.909046e-03	-1.909046e-03
2.13496       	7.654045e-02	3.821200e-02	3.832845e-02	2.328996e-03	1.177458e-03	1.151538e-03	1.296036e-05	-5.822490e-05	1.913511e-03	1.708810e-20	1.913511e-03	-1.913511e-03
2.13811       	7.669464e-02	3.828824e-02	3.840640e-02	2.363100e-03	1.194183e-03	1.168916e-03	1.263353e-05	-5.907749e-05	1.917366e-03	1.619265e-20	1.917366e-03	-1.917366e-03
2.14125       	7.686096e-02	3.837064e-02	3.849032e-02	2.393529e-03	1.209195e-03	1.184334e-03	1.243081e-05	-5.983822e-05	1.921524e-03	1.532702e-20	1.921524e-03	-1.921524e-03
2.14438       	7.700350e-02	3.844124e-02	3.856226e-02	2.420330e-03	1.222400e-03	1.197931e-03	1.223460e-05	-6.050826e-05	1.925088e-03	1.443881e-20	1.925088e-03	-1.925088e-03
2.14749       	7.713419e-02	3.850600e-02	3.862820e-02	2.444011e-03	1.233981e-03	1.210029e-03	1.197604e-05	-6.110027e-05	1.928355e-03	1.354407e-20	1.928355e-03	-1.928355e-03
2.15058       	7.725222e-02	3.856451e-02	3.868771e-02	2.464047e-03	1.243752e-03	1.220295e-03	1.172852e-05	-6.160118e-05	1.931306e-03	1.264259e-20	1.931306e-03	-1.931306e-03
2.15367       	7.736036e-02	3.861818e-02	3.874219e-02	2.480200e-03	1.251588e-03	1.228612e-03	1.148791e-05	-6.200499e-05	1.934009e-03	1.173751e-20	1.934009e-03	-1.934009e-03
2.15674       	7.745999e-02	3.866765e-02	3.879233e-02	2.493558e-03	1.257849e-03	1.235708e-03	1.107053e-05	-6.233895e-05	1.936500e-03	1.083900e-20	1.936500e-03	-1.936500e-03
2.15979       	7.753941e-02	3.870712e-02	3.883229e-02	2.503339e-03	1.262355e-03	1.240984e-03	1.068513e-05	-6.258347e-05	1.938485e-03	9.918901e-21	1.938485e-03	-1.938485e-03
2.16284       	7.761688e-02	3.874571e-02	3.887117e-02	2.509130e-03	1.264798e-03	1.244332e-03	1.023328e-05	-6.272826e-05	1.940422e-03	9.010753e-21	1.940422e-03	-1.940422e-03
2.16587       	7.767286e-02	3.877362e-02	3.889924e-02	2.512486e-03	1.265964e-03	1.246522e-03	9.721283e-06	-6.281214e-05	1.941822e-03	8.080731e-21	1.941822e-03	-1.941822e-03
2.16889       	7.772442e-02	3.879943e-02	3.892499e-02	2.511225e-03	1.264877e-03	1.246348e-03	9.264097e-06	-6.278063e-05	1.943110e-03	7.162490e-21	1.943110e-03	-1.943110e-03
2.17191       	7.776388e-02	3.881926e-02	3.894462e-02	2.507104e-03	1.262344e-03	1.244759e-03	8.792564e-06	-6.267759e-05	1.944097e-03	6.239298e-21	1.944097e-03	-1.944097e-03
2.17492       	7.777902e-02	3.882704e-02	3.895197e-02	2.498632e-03	1.257610e-03	1.241021e-03	8.294400e-06	-6.246579e-05	1.944475e-03	5.295094e-21	1.944475e-03	-1.944475e-03
2.17791       	7.779268e-02	3.883415e-02	3.895852e-02	2.487375e-03	1.251580e-03	1.235795e-03	7.892426e-06	-6.218437e-05	1.944817e-03	4.373613e-21	1.944817e-03	-1.944817e-03
2.18089       	7.779424e-02	3.883531e-02	3.895893e-02	2.472464e-03	1.243528e-03	1.228936e-03	7.295974e-06	-6.181160e-05	1.944856e-03	3.447640e-21	1.944856e-03	-1.944856e-03
2.18388       	7.778195e-02	3.882963e-02	3.895232e-02	2.453701e-03	1.233614e-03	1.220087e-03	6.763159e-06	-6.134252e-05	1.944549e-03	2.516098e-21	1.944549e-03	-1.944549e-03
2.18686       	7.775613e-02	3.881726e-02	3.893886e-02	2.432008e-03	1.222253e-03	1.209754e-03	6.249496e-06	-6.080019e-05	1.943903e-03	1.578389e-21	1.943903e-03	-1.943903e-03
2.18985       	7.771676e-02	3.879822e-02	3.891854e-02	2.406280e-03	1.208782e-03	1.197498e-03	5.641627e-06	-6.015700e-05	1.942919e-03	6.356971e-22	1.942919e-03	-1.942919e-03
2.19283       	7.766317e-02	3.877214e-02	3.889103e-02	2.377674e-03	1.193857e-03	1.183816e-03	5.020480e-06	-5.944184e-05	1.941579e-03	-3.114706e-22	1.941579e-03	-1.941579e-03
2.19582       	7.759583e-02	3.873928e-02	3.885655e-02	2.345503e-03	1.177114e-03	1.168389e-03	4.362887e-06	-5.863757e-05	1.939896e-03	-1.262512e-21	1.939896e-03	-1.939896e-03
2.19881       	7.751332e-02	3.869891e-02	3.881441e-02	2.309900e-03	1.158668e-03	1.151232e-03	3.717894e-06	-5.774751e-05	1.937833e-03	-2.215945e-21	1.937833e-03	-1.937833e-03
2.20176       	7.740681e-02	3.864662e-02	3.876019e-02	2.271336e-03	1.138679e-03	1.132657e-03	3.010785e-06	-5.678339e-05	1.935170e-03	-3.179226e-21	1.935170e-03	-1.935170e-03
2.20469       	7.729636e-02	3.859243e-02	3.870394e-02	2.230173e-03	1.117372e-03	1.112801e-03	2.285471e-06	-5.575434e-05	1.932409e-03	-4.122730e-21	1.932409e-03	-1.932409e-03
2.20761       	7.717488e-02	3.853279e-02	3.864209e-02	2.186062e-03	1.094568e-03	1.091494e-03	1.536776e-06	-5.465156e-05	1.929372e-03	-5.063019e-21	1.929372e-03	-1.929372e-03
2.21053       	7.703702e-02	3.846504e-02	3.857198e-02	2.138709e-03	1.070010e-03	1.068699e-03	6.552711e-07	-5.346773e-05	1.925926e-03	-6.004949e-21	1.925926e-03	-1.925926e-03
2.21345       	7.688748e-02	3.839152e-02	3.849596e-02	2.088751e-03	1.044194e-03	1.044557e-03	-1.818553e-07	-5.221878e-05	1.922187e-03	-6.944271e-21	1.922187e-03	-1.922187e-03
2.21636       	7.672200e-02	3.831011e-02	3.841190e-02	2.035818e-03	1.016926e-03	1.018891e-03	-9.824871e-07	-5.089544e-05	1.918050e-03	-7.886962e-21	1.918050e-03	-1.918050e-03
2.21926       	7.654475e-02	3.822286e-02	3.832189e-02	1.980576e-03	9.885326e-04	9.920432e-04	-1.755308e-06	-4.951439e-05	1.913619e-03	-8.823707e-21	1.913619e-03	-1.913619e-03
2.22217       	7.635248e-02	3.812818e-02	3.822430e-02	1.922331e-03	9.586575e-04	9.636739e-04	-2.508233e-06	-4.805829e-05	1.908812e-03	-9.762846e-21	1.908812e-03	-1.908812e-03
2.22507       	7.614510e-02	3.802602e-02	3.811908e-02	1.861259e-03	9.273587e-04	9.339007e-04	-3.270999e-06	-4.653148e-05	1.903628e-03	-1.070275e-20	1.903628e-03	-1.903628e-03
2.22797       	7.592310e-02	3.791660e-02	3.800650e-02	1.798101e-03	8.950166e-04	9.030845e-04	-4.033941e-06	-4.495253e-05	1.898077e-03	-1.164031e-20	1.898077e-03	-1.898077e-03
2.23086       	7.568777e-02	3.780060e-02	3.788717e-02	1.731523e-03	8.609931e-04	8.705295e-04	-4.768174e-06	-4.328807e-05	1.892194e-03	-1.257370e-20	1.892194e-03	-1.892194e-03
2.23376       	7.543768e-02	3.767724e-02	3.776044e-02	1.663861e-03	8.263616e-04	8.374999e-04	-5.569142e-06	-4.159654e-05	1.885942e-03	-1.350922e-20	1.885942e-03	-1.885942e-03
2.23665       	7.517338e-02	3.754684e-02	3.762653e-02	1.593736e-03	7.905741e-04	8.031624e-04	-6.294165e-06	-3.984341e-05	1.879334e-03	-1.444361e-20	1.879334e-03	-1.879334e-03
